# remote_host=100.121.87.73
# vmstat_interval_seconds=1
# started_local=2026-03-12T15:22:50+08:00
# started_remote=2026-03-12T15:22:50+08:00
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12409636   8644 996132    0    0     0     0 2343 5037 12  2 86  0  0  0
 0  0      0 12438808   8648 996220    0    0    12    32 3050 4475  5  2 93  0  0  0
 0  0      0 12438316   8660 996280    0    0     4   304  669 1044  0  0 98  1  0  0
 0  0      0 12436552   8660 996280    0    0     0     0 1883 3446  1  1 98  0  0  0
 0  0      0 12435292   8660 996276    0    0     0     0  877 1330  0  1 99  0  0  0
 0  0      0 12435292   8660 996260    0    0     0     0 1265 2575  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12435040   8660 996260    0    0     0     0  448  723  1  0 99  0  0  0
 1  1      0 12435040   8668 996260    0    0     0   132 1401 2475  1  0 98  1  0  0
 0  0      0 12434536   8668 996260    0    0     0    80 1077 1515  1  1 99  0  0  0
 0  0      0 12435040   8668 996264    0    0     0     0  975 1415  0  0 99  0  0  0
 0  0      0 12424456   8668 996272    0    0     0     0 1770 2896  1  1 98  0  0  0
 0  0      0 12424548   8668 996272    0    0     0     0  734  818  1  0 99  0  0  0
 0  0      0 12423912   8676 996264    0    0     0    64 1822 2707  0  1 98  1  0  0
 0  0      0 12431368   8676 996272    0    0     0    68 1283 1764  0  0 99  0  0  0
 0  0      0 12431380   8676 996284    0    0     0    68 2001 3143  1  1 99  0  0  0
 0  0      0 12431884   8676 996284    0    0     0     0  391  620  0  0 100  0  0  0
 0  0      0 12430624   8676 996280    0    0     0     0 1563 2609  0  1 99  0  0  0
 0  0      0 12431632   8684 996280    0    0     0   116  527  847  0  0 98  1  0  0
 0  0      0 12433476   8684 996264    0    0     0   124 2104 3287  1  1 98  0  0  0
 0  0      0 12432720   8684 996268    0    0     0     0  904 1278  1  0 99  0  0  0
 0  0      0 12432972   8684 996268    0    0     0     0 1365 2517  1  1 99  0  0  0
 0  0      0 12432972   8684 996268    0    0     0     0  463  761  0  0 100  0  0  0
 0  0      0 12431460   8692 996264    0    0     0    52 1526 2547  1  1 97  1  0  0
 0  0      0 12430716   8692 996272    0    0     0    44  924 1282  0  0 99  0  0  0
 0  0      0 12431232   8692 996288    0    0     0     0 1975 3134  1  1 98  0  0  0
 0  0      0 12431232   8692 996288    0    0     0     0  384  645  0  0 99  0  0  0
 1  0      0 12430980   8692 996288    0    0     0     0 1608 2667  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12430980   8700 996288    0    0     0    48  494  688  1  0 98  1  0  0
 0  0      0 12422440   8700 996296    0    0     0    48 1951 3298  1  1 98  0  0  0
 0  0      0 12421108   8700 996296    0    0     0     0 1066 1232  1  0 99  0  0  0
 0  0      0 12419848   8700 996296    0    0     0     0 1302 2540  0  1 99  0  0  0
 0  0      0 12419848   8700 996296    0    0     0     0  441  710  0  0 100  0  0  0
 0  0      0 12418884   8708 996288    0    0     0    64 1407 2586  1  1 98  1  0  0
 0  0      0 12421792   8708 996300    0    0     0     0  926 1320  0  0 99  0  0  0
 0  0      0 12421620   8708 996280    0    0     0    52 1279 3048  1  1 99  0  0  0
 0  0      0 12421368   8708 996284    0    0     0     0  562  888  0  0 99  0  0  0
 0  0      0 12421116   8708 996284    0    0     0     0 1153 2462  0  1 99  0  0  0
 0  0      0 12421120   8716 996280    0    0     0    44  491  751  1  0 99  1  0  0
 1  0      0 12419104   8716 996280    0    0     0     0 1809 3268  1  1 99  0  0  0
 0  0      0 12419860   8716 996280    0    0     0    32  946 1219  0  0 99  0  0  0
 1  0      0 12417844   8716 996280    0    0     0    68  758 1012  1  0 99  0  0  0
 1  0      0 12416332   8716 996280    0    0     0     0 1380 2581  1  1 99  0  0  0
 0  0      0 12416332   8724 996272    0    0     0    32  469  727  0  0 99  1  0  0
 1  0      0 12415828   8724 996284    0    0     0     0 1908 3279  1  1 98  0  0  0
 0  0      0 12415828   8724 996280    0    0     0    16  874 1219  0  0 99  0  0  0
 0  0      0 12415324   8724 996284    0    0     0     0 1319 2474  1  1 99  0  0  0
 0  0      0 12402676   8724 996312    0    0     0     0  866 1033  1  0 99  0  0  0
 0  0      0 12455644   8732 996304    0    0     0    80 2085 3572  3  2 95  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12455412   8732 996312    0    0     0     0  939 1399  1  0 99  0  0  0
 0  0      0 12455160   8732 996300    0    0     0     0 1619 3048  0  1 99  0  0  0
 0  0      0 12455672   8732 996300    0    0     0   112  491  720  0  0 99  0  0  0
 0  0      0 12455916   8732 996300    0    0     0     0 1335 2497  1  1 99  0  0  0
 0  0      0 12455424   8740 996300    0    0     0    80  452  725  0  0 100  0  0  0
 0  0      0 12454444   8740 996304    0    0     0     0 1808 3109  1  1 99  0  0  0
 0  0      0 12454208   8740 996304    0    0     0     0  838 1207  0  0 99  0  0  0
 0  0      0 12454192   8740 996300    0    0     0     0 1499 2491  0  1 99  0  0  0
 0  0      0 12454192   8740 996300    0    0     0     0  424  679  1  0 99  0  0  0
 0  0      0 12454192   8748 996292    0    0     0    36 1519 2566  0  1 99  0  0  0
 0  0      0 12452680   8748 996300    0    0     0     0  974 1354  0  0 99  0  0  0
 0  0      0 12452696   8748 996304    0    0     0     0 2048 3261  1  1 98  0  0  0
 5  0      0 12453184   8748 996304    0    0     0    64  561  793  2  0 98  0  0  0
 0  0      0 12452176   8748 996300    0    0     0     0 1624 2783  1  1 98  0  0  0
 0  0      0 12452740   8756 996296    0    0     0    44  517  827  1  0 98  1  0  0
 0  0      0 12452984   8756 996304    0    0     0     0 1593 3073  1  1 99  0  0  0
 0  0      0 12454488   8756 996304    0    0     0     0  843 1241  1  0 99  0  0  0
 0  0      0 12453984   8756 996304    0    0     0    96 1450 2478  0  1 98  0  0  0
 0  0      0 12453984   8756 996304    0    0     0     0  423  717  0  0 100  0  0  0
 0  0      0 12590140   8764 996304    0    0     0    52 1809 3017  2  1 96  1  0  0
 0  0      0 12590408   8764 996308    0    0     0     0  893 1290  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 12590392   8764 996308    0    0     0     0 1821 3021  0  1 99  0  0  0
 0  0      0 12590644   8764 996312    0    0     0     0  436  697  0  0 100  0  0  0
 1  0      0 12590392   8764 996312    0    0     0    32  515  811  1  0 99  0  0  0
 0  0      0 12590140   8772 996316    0    0     0    48 1518 2564  1  1 98  1  0  0
 0  0      0 12591168   8772 996308    0    0     0     0  953 1329  1  0 99  0  0  0
 0  0      0 12591404   8772 996308    0    0     0     0 1849 3173  1  1 99  0  0  0
 0  0      0 12591152   8772 996308    0    0     0     0  387  635  0  0 99  0  0  0
 0  0      0 12590900   8772 996308    0    0     0    28 1324 2517  1  1 99  0  0  0
 0  0      0 12591656   8780 996308    0    0     0    44  492  751  0  0 99  0  0  0
 0  0      0 12591452   8780 996308    0    0     0     0 1991 3252  1  1 98  0  0  0
 1  0      0 12590948   8780 996308    0    0     0     0  866 1203  1  1 99  0  0  0
 0  0      0 12590444   8788 996312    0    0     0    44 1579 2704  0  1 98  0  0  0
 0  0      0 12590444   8788 996312    0    0     0    20  448  701  0  0 99  0  0  0
 0  0      0 12591216   8788 996312    0    0     0    64 1542 2578  0  1 99  0  0  0
 0  0      0 12590452   8788 996308    0    0     0     0 1030 1463  1  0 99  0  0  0
 0  0      0 12594820   8788 996324    0    0     0     0 2196 3439  1  1 98  0  0  0
 0  0      0 12595092   8788 996324    0    0     0     4  620  865  1  0 99  0  0  0
 0  0      0 12595468   8796 996324    0    0     0    40 1734 2650  1  1 98  0  0  0
 0  0      0 12588960   9224 998992    0    0  3012    52 1007 1123  1  1 98  0  0  0
 0  0      0 12587224   9224 999000    0    0     0     0 2468 3824  1  1 98  0  0  0
 0  0      0 12587476   9224 999000    0    0     0     0  818 1261  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 12587728   9224 999000    0    0     0     0 1336 2617  1  1 99  0  0  0
 0  0      0 12587224   9232 999000    0    0     0   192  454  766  0  0 99  0  0  0
 0  0      0 12588020   9232 999000    0    0     0   224 1611 2690  0  1 99  0  0  0
 0  0      0 12588988   9232 999008    0    0     0     0  953 1418  1  1 99  0  0  0
 0  0      0 12588484   9232 998988    0    0     0     0 2003 3154  1  1 99  0  0  0
 0  0      0 12588232   9232 998988    0    0     0     0  500  761  0  0 99  0  0  0
 0  0      0 12587224   9240 998988    0    0     0    88 1469 2698  1  1 98  0  0  0
 0  0      0 12587224   9240 998988    0    0     0    80  565  774  1  0 99  0  0  0
 0  0      0 12587504   9240 998988    0    0     0     0 1852 3306  1  1 98  0  0  0
 0  0      0 12587504   9240 998988    0    0     0     0  827 1191  1  0 99  0  0  0
 0  0      0 12583724   9240 999004    0    0    20     4 2206 3858  1  1 98  0  0  0
 0  0      0 12585160   9248 999028    0    0     4   100 1158 1340  1  1 98  1  0  0
 0  0      0 12585916   9248 999012    0    0     0    64  945 1411  1  0 99  0  0  0
 0  0      0 12584656   9252 999012    0    0     4     4 2203 3377  1  1 98  0  0  0
 0  0      0 12583396   9252 999012    0    0     0     0  975 1375  0  0 99  0  0  0
 1  0      0 12583144   9280 999024    0    0   116     0 2493 4171  1  1 98  0  0  0
 1  0      0 12575776   9560 999172    0    0   384   128 5683 10428 14  3 83  1  0  0
 1  0      0 12538848   9560 999452    0    0    16     0 6417 11754 26  3 71  0  0  0
 2  0      0 12453712  10540 1006192    0    0  7620   172 3822 6404 16  2 81  0  0  0
 1  0      0 12442892  10540 1006720    0    0   320     0 2781 3864  9  1 90  0  0  0
 2  0      0 12431804  10668 1006828    0    0   276     0 1065 1299  9  1 90  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 12425000  10676 1007236    0    0   352   200 2388 3463  9  1 89  1  0  0
 3  0      0 12413648  10676 1012536    0    0  3428     0 3671 6479 17  2 80  0  0  0
10  0      0 12302520  10680 1014272    0    0    60  2760 3674 4706 57  2 40  1  0  0
40  0      0 12093920  10680 1014332    0    0     0     0 4543 5635 62  5 33  0  0  0
12  0      0 11685476  10680 1014384    0    0    16     0 12963 24106 83 13  4  0  0  0
13  0      0 11862684  10688 1014664    0    0     0   228 3890 2887 96  3  1  0  0  0
13  0      0 11798648  10688 1014684    0    0     0     0 4059 2641 95  2  3  0  0  0
13  0      0 11789596  10688 1014740    0    0     0     0 3707 2448 97  3  0  0  0  0
12  0      0 11784560  10688 1014728    0    0     0     0 3315 1227 99  1  0  0  0  0
12  0      0 11677848  11112 1025048    0    0 10700     0 4719 5078 95  3  1  1  0  0
 2  0      0 11594808  11440 1025720    0    0   132   368 3397 2712 59  2 38  1  0  0
 3  0      0 12242344  11568 1025752    0    0   168     0 6382 11865 23  4 72  1  0  0
 2  0      0 12304604  11568 1025912    0    0    84     0 1238  895 17  0 82  0  0  0
 2  0      0 12300068  11568 1025900    0    0     0     0 1637 2646 17  1 83  0  0  0
 8  0      0 12478892  11568 1027128    0    0  1436    12 3127 3493 36  2 63  0  0  0
12  0      0 12466040  11580 1027332    0    0     0   212 6002 7435 60  3 37  0  0  0
12  0      0 12069712  11580 1027424    0    0   108     0 11090 20057 64  8 28  0  0  0
12  0      0 11876236  11580 1027496    0    0     0  1952 4256 3841 92  7  1  0  0  0
12  0      0 11868672  11580 1027508    0    0     0     0 3303  771 99  1  0  0  0  0
12  0      0 11857084  11580 1027512    0    0     0     0 4487 3470 97  3  0  0  0  0
12  0      0 11848780  11580 1027512    0    0     0     0 3623 1741 98  2  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 11764668  11832 1027340    0    0   156   212 5178 5494 94  4  1  0  0  0
 3  0      0 11686580  12116 1028020    0    0   124    68 3573 2752 61  2 36  1  0  0
 1  0      0 12465396  12264 1028072    0    0   128     0 3032 2079 46  2 53  0  0  0
 1  0      0 12453048  12264 1028064    0    0     0     0 3484 3011 72  1 27  0  0  0
10  0      0 12096020  12264 1028064    0    0     0     0 10665 20880 60  7 33  0  0  0
12  0      0 11861556  12276 1028076    0    0     0   360 4696 4922 90  8  2  0  0  0
13  0      0 11849208  12276 1028096    0    0     0   332 3331 1007 99  1  0  0  0  0
12  0      0 11838624  12280 1028100    0    0     4   564 4642 3473 98  2  0  0  0  0
12  0      0 11727268  12408 1028016    0    0   128     0 3634 1829 96  3  1  0  0  0
 7  0      0 11659132  12600 1028488    0    0   132     0 4478 5375 79  3 18  0  0  0
 1  0      0 11615748  12628 1028616    0    0     0   408 2021 1501 29  1 70  0  0  0
 1  0      0 11606704  12628 1028644    0    0     0     0  892 2860  8  1 91  0  0  0
 1  0      0 12452556  12628 1028668    0    0     0     0 1606 1830  8  2 90  0  0  0
 1  0      0 12403512  12628 1028620    0    0     0     0 3278 7008 18  2 80  0  0  0
 1  0      0 12402252  12628 1028652    0    0     0     0  680  674  8  1 91  0  0  0
 1  0      0 12400236  12640 1028652    0    0     0   140  961 2614  9  0 90  1  0  0
 7  0      0 12452092  12640 1028664    0    0     0     0 3014 2967 40  1 59  0  0  0
 5  0      0 12438244  12640 1028664    0    0     0   716 4781 6247 52  2 47  0  0  0
12  0      0 11884972  12640 1028664    0    0     0     0 10910 19864 81 11  8  0  0  0
14  0      0 11862304  12640 1028736    0    0     0     0 3885 2655 97  3  0  0  0  0
12  0      0 11851984  12652 1028724    0    0     0   192 3213  811 99  1  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 11847448  12652 1028740    0    0     0     0 3131  598 99  1  0  0  0  0
12  0      0 11838376  12652 1028744    0    0     0   184 3985 2756 98  2  0  0  0  0
12  0      0 11831572  12652 1028740    0    0     0     0 3026  634 99  1  0  0  0  0
11  1      0 11725060  12780 1028612    0    0   128     0 4971 4770 94  5  2  0  0  0
 1  0      0 12421316  12976 1029108    0    0     0   304 5689 8425 36  3 60  1  0  0
 1  0      0 12401912  12976 1029172    0    0     0    68 1934 2766  8  1 91  0  0  0
 1  0      0 12399392  12976 1029176    0    0     0   628  689  495  8  1 91  0  0  0
10  0      0 12450412  12976 1029172    0    0     0     0 2261 3236 11  1 88  0  0  0
 1  0      0 12439980  12976 1029184    0    0     0     0 6022 7478 62  2 36  0  0  0
 5  0      0 12393612  12988 1029180    0    0     0   164 5290 7966 47  2 52  0  0  0
12  0      0 11876160  12988 1029168    0    0     0     0 14396 27951 83 10  7  0  0  0
12  0      0 11819964  12988 1029228    0    0     0   140 3916 2788 97  3  0  0  0  0
12  0      0 11812152  12988 1029204    0    0     0     0 3242  696 99  1  0  0  0  0
13  0      0 11804592  12988 1029204    0    0     0     0 3164  689 99  1  0  0  0  0
12  0      0 11783436  12988 1029220    0    0     0     0 4389 3244 98  2  0  0  0  0
 5  0      0 11702628  13068 1029512    0    0    40    72 4612 4201 78  4 18  0  0  0
 0  0      0 12397212  13128 1029556    0    0     0     0 4721 7424 30  3 66  0  0  0
 1  0      0 12370392  13128 1029556    0    0     0   316 1285 2161  8  0 91  0  0  0
 1  0      0 12367872  13128 1029552    0    0     0     0 1751 2542  8  1 90  0  0  0
 1  0      0 12363588  13128 1029552    0    0     0     0  539  401  8  0 91  0  0  0
12  0      0 12414952  13152 1029576    0    0     0   324 3965 3407 71  1 26  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
